number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:47:39,[],[]
2,19,08:05:00,08:07:00,['8'],[]
3,18,08:09:05,08:11:05,[],['8']
4,20,08:16:07,08:37:00,['11'],[]
5,19,08:41:54,08:45:00,['18'],[]
6,18,08:47:05,08:49:05,['14'],[]
7,0,09:07:31,09:29:41,"['25', '22', '2']","['14', '18', '11']"
8,15,09:38:41,09:40:41,[],['2']
9,4,09:47:04,09:49:04,['4'],"['25', '22']"
10,15,09:55:27,09:57:27,['32'],['4']
11,4,10:03:50,10:05:50,[],['32']
12,20,10:19:45,10:27:00,['28'],[]
13,4,10:40:55,11:07:33,['23'],['28']
14,19,11:16:47,11:18:47,[],['23']
15,0,11:36:08,19:00:00,[],[]
