number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,13,07:09:22,08:07:00,"['79', '78']",[]
3,6,08:16:22,08:18:22,[],"['79', '78']"
4,15,08:23:00,08:34:47,['61'],[]
5,7,08:44:09,08:46:09,[],['61']
6,8,08:50:00,08:52:00,['11'],[]
7,10,08:54:34,08:58:40,['43'],[]
8,12,09:04:07,09:06:07,[],['43']
9,15,09:11:52,09:13:52,['22'],[]
10,6,09:18:30,09:20:30,[],"['22', '11']"
11,15,09:25:08,09:27:08,['69'],[]
12,16,09:30:00,09:32:00,['3'],[]
13,6,09:33:49,09:35:49,['4'],"['3', '69']"
14,16,09:37:38,09:41:25,['74'],[]
15,13,09:49:14,09:51:14,[],"['4', '74']"
16,11,09:57:40,10:02:00,['16'],[]
17,8,10:06:38,10:08:38,"['34', '71', '64', '45']",['16']
18,9,10:09:55,10:11:55,['55'],['34']
19,6,10:23:25,10:28:22,['40'],"['71', '45', '64', '55']"
20,15,10:33:00,10:35:00,['39'],[]
21,10,10:41:33,10:43:33,[],"['39', '40']"
22,8,10:46:07,10:48:43,"['42', '59', '18']",[]
23,9,10:50:00,10:52:00,['28'],[]
24,10,10:53:17,10:55:17,[],['18']
25,15,11:01:50,11:03:50,[],"['42', '59']"
26,6,11:08:28,11:24:25,"['60', '57']",['28']
27,12,11:34:47,11:36:47,[],['57']
28,11,11:40:38,11:50:46,[],['60']
29,6,12:03:30,19:00:00,[],[]
