number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,6,07:14:24,08:22:00,['76'],[]
3,5,08:22:42,08:32:00,['58'],[]
4,4,08:37:43,08:43:00,"['12', '46']",['58']
5,3,08:46:28,08:48:28,[],"['12', '76']"
6,0,08:57:47,09:35:50,['44'],['46']
7,3,09:45:09,09:47:09,"['30', '48']",[]
8,4,09:50:37,10:02:00,['20'],"['30', '48']"
9,5,10:07:43,10:09:43,[],"['44', '20']"
10,3,10:15:38,10:48:05,['37'],[]
11,1,10:55:00,10:57:00,['52'],['37']
12,3,11:03:55,11:36:37,"['63', '31']",['52']
13,4,11:40:05,11:46:22,"['69', '13']","['63', '31']"
14,3,11:49:50,11:51:50,['70'],[]
15,0,12:01:09,12:07:17,['68'],"['70', '69', '13']"
16,3,12:16:36,12:18:36,[],['68']
17,4,12:22:04,12:24:55,['32'],[]
18,3,12:28:23,12:30:23,[],['32']
19,6,12:36:06,13:05:22,['19'],[]
20,3,13:11:05,13:35:40,['8'],['19']
21,4,13:39:08,13:41:08,[],['8']
22,0,13:53:15,13:55:15,['41'],[]
23,2,14:02:23,14:04:23,['38'],[]
24,4,14:11:18,14:15:08,['57'],"['38', '41']"
25,3,14:18:36,14:52:10,['40'],['57']
26,1,14:59:05,15:01:05,[],['40']
27,0,15:07:19,19:00:00,[],[]
