number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:30:38,['36'],[]
2,1,09:35:16,09:37:16,[],['36']
3,0,09:41:54,10:32:00,['69'],[]
4,1,10:36:38,10:38:38,['20'],[]
5,2,10:39:55,10:42:58,['43'],[]
6,6,10:55:10,10:57:10,[],"['69', '43']"
7,19,11:00:02,11:02:02,[],['20']
8,6,11:04:54,11:16:47,['64'],[]
9,5,11:19:21,11:21:21,[],['64']
10,3,11:26:30,11:28:30,['49'],[]
11,2,11:33:57,11:35:57,['25'],[]
12,0,11:41:24,11:50:00,['38'],"['25', '49']"
13,2,11:55:27,12:11:57,['39'],['38']
14,1,12:13:14,12:18:35,['10'],[]
15,0,12:23:13,12:28:48,['46'],"['10', '39']"
16,19,12:48:26,12:52:00,"['66', '41']",['46']
17,6,12:54:52,12:56:52,[],['66']
18,4,13:00:43,13:07:00,['68'],[]
19,2,13:15:37,13:22:19,[],"['68', '41']"
20,1,13:23:36,13:25:36,['47'],[]
21,6,13:39:01,13:41:01,"['14', '2']",['47']
22,1,13:54:26,13:56:26,[],['14']
23,0,14:01:04,14:17:00,['23'],['2']
24,1,14:21:38,14:23:38,[],['23']
25,4,14:33:26,15:47:25,['5'],[]
26,6,15:51:16,15:53:16,[],['5']
27,5,15:55:50,16:32:00,['51'],[]
28,1,16:42:59,16:44:59,['52'],[]
29,0,16:49:37,19:00:00,[],"['52', '51']"
