number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,3,07:16:51,08:07:00,['28'],[]
3,0,08:23:51,08:55:16,"['10', '20', '1']",['28']
4,1,09:01:28,09:03:28,[],"['10', '1']"
5,4,09:23:46,09:25:46,[],['20']
6,3,09:35:00,09:37:00,['27'],[]
7,2,09:42:32,09:44:32,['31'],[]
8,1,09:50:04,09:52:04,[],['31']
9,0,09:58:16,10:00:16,['37'],['27']
10,2,10:11:41,10:22:41,[],['37']
11,0,10:34:06,10:56:46,"['23', '5']",[]
12,1,11:02:58,11:17:39,[],['23']
13,2,11:23:11,11:29:11,[],['5']
14,0,11:40:36,19:00:00,[],[]
