number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:14:48,[],[]
2,3,08:24:07,08:26:07,['1'],[]
3,4,08:29:35,08:57:32,['72'],['1']
4,3,09:01:00,09:03:00,['20'],['72']
5,4,09:06:28,09:10:23,['37'],['20']
6,3,09:13:51,09:28:17,['17'],['37']
7,2,09:31:45,09:33:45,[],['17']
8,5,09:41:35,09:46:54,['70'],[]
9,4,09:52:37,10:12:00,['41'],['70']
10,3,10:15:28,10:28:28,[],['41']
11,6,10:34:11,10:37:00,"['43', '53', '25']",[]
12,5,10:37:42,10:42:00,['2'],[]
13,4,10:47:43,10:49:43,"['31', '64', '3']","['43', '25']"
14,3,10:53:11,10:55:40,['10'],"['2', '31', '64', '3']"
15,2,10:59:08,11:16:32,[],"['53', '10']"
16,1,11:20:00,11:22:00,['76'],[]
17,5,11:32:34,11:51:34,[],['76']
18,6,11:52:16,12:12:00,['16'],[]
19,4,12:17:55,12:21:30,[],['16']
20,3,12:24:58,12:33:23,"['75', '30', '8']",[]
21,2,12:36:51,12:38:51,[],['30']
22,1,12:42:19,12:44:19,['60'],['8']
23,0,12:50:33,12:52:33,[],"['75', '60']"
24,2,12:59:41,13:01:41,['9'],[]
25,3,13:05:09,13:07:09,['58'],['9']
26,4,13:10:37,13:12:37,[],['58']
27,6,13:18:32,13:47:00,['18'],[]
28,3,13:52:43,13:54:43,[],['18']
29,2,13:58:11,14:37:00,['59'],[]
30,3,14:40:28,14:53:39,['28'],[]
31,6,14:59:22,15:22:00,['4'],"['59', '28']"
32,4,15:27:55,15:29:55,[],['4']
33,3,15:33:23,15:47:43,['62'],[]
34,2,15:51:11,15:53:11,[],['62']
35,1,15:56:39,15:58:39,['0'],[]
36,2,16:02:07,16:04:07,[],['0']
37,1,16:07:35,16:17:00,['36'],[]
38,0,16:23:14,19:00:00,[],['36']
