number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:41:26,['15'],[]
2,31,08:53:17,09:02:00,['31'],[]
3,28,09:04:34,09:07:26,"['13', '12']","['31', '15']"
4,31,09:10:00,09:12:00,['49'],[]
5,6,09:23:51,09:35:22,[],"['13', '12', '49']"
6,31,09:47:13,10:42:00,['16'],[]
7,6,10:53:51,11:35:05,"['10', '51', '57']",['16']
8,30,11:42:54,11:44:54,[],['57']
9,31,11:48:58,12:07:34,[],"['10', '51']"
10,28,12:10:08,12:16:00,"['26', '43']",[]
11,29,12:25:00,12:27:00,['24'],[]
12,6,12:32:45,13:22:00,['38'],"['24', '26', '43']"
13,28,13:36:22,13:40:55,['42'],['38']
14,29,13:49:55,14:02:00,['39'],[]
15,6,14:07:45,19:00:00,[],"['42', '39']"
