number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,8,07:12:29,08:31:05,['11'],[]
3,13,08:43:37,08:50:44,['60'],['11']
4,0,09:15:03,11:24:03,"['47', '52', '64', '67']",['60']
5,7,11:27:31,11:29:30,[],"['52', '67']"
6,3,11:36:38,11:38:42,['38'],['47']
7,10,11:48:29,11:50:29,[],['64']
8,13,11:57:56,11:59:56,[],['38']
9,11,12:05:39,14:24:18,['34'],[]
10,3,14:35:23,16:33:12,['5'],['34']
11,10,16:42:59,16:44:59,[],['5']
12,9,16:47:29,16:49:29,['4'],[]
13,3,16:57:06,17:15:24,"['49', '31']",['4']
14,9,17:23:01,17:42:49,[],"['49', '31']"
15,0,17:58:18,19:00:00,[],[]
