number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,10,07:16:52,08:07:00,['1'],[]
3,12,08:13:55,08:15:55,[],['1']
4,13,08:18:41,08:47:00,['33'],[]
5,11,08:52:43,08:54:43,['6'],[]
6,3,09:05:48,09:17:00,"['48', '29', '31']","['33', '6']"
7,8,09:21:09,09:23:09,[],['31']
8,13,09:35:41,09:37:41,[],"['48', '29']"
9,0,10:02:00,10:17:21,['21'],[]
10,3,10:26:40,10:28:40,"['41', '5', '2']",[]
11,9,10:36:17,10:38:17,[],['21']
12,10,10:40:47,10:42:47,[],"['41', '2']"
13,13,10:50:14,10:52:14,"['30', '15']",['5']
14,12,10:55:00,10:57:00,"['10', '40']",[]
15,3,11:13:40,11:15:40,[],"['30', '10', '40']"
16,7,11:22:48,11:24:48,[],['15']
17,0,11:28:16,19:00:00,[],[]
