number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:01:18,[],[]
2,20,08:05:00,08:07:00,['5'],[]
3,16,08:17:46,08:19:46,[],['5']
4,15,08:23:28,08:25:28,['73'],[]
5,0,08:28:14,08:32:00,[],['73']
6,16,08:38:28,08:42:00,"['61', '63']",[]
7,0,08:48:28,08:53:32,[],"['61', '63']"
8,16,09:00:00,09:02:00,['62'],[]
9,18,09:08:39,09:17:00,['27'],[]
10,20,09:22:32,09:27:50,[],"['62', '27']"
11,21,09:31:32,09:33:32,['46'],[]
12,19,09:40:00,09:42:00,['24'],[]
13,18,09:44:46,09:46:46,[],['46']
14,0,09:58:20,10:00:20,['74'],['24']
15,15,10:03:06,10:07:00,"['9', '80', '47']",['74']
16,21,10:24:31,10:28:12,[],"['9', '80', '47']"
17,19,10:34:40,10:57:00,"['52', '37']",[]
18,0,11:11:04,11:27:04,['13'],"['52', '37']"
19,16,11:33:32,11:35:32,[],['13']
20,0,11:42:00,12:34:09,"['89', '33']",[]
21,19,12:48:13,12:50:13,[],['89']
22,20,12:52:59,12:55:46,[],['33']
23,17,13:05:00,13:07:00,['68'],[]
24,21,13:19:55,13:21:55,"['88', '67', '3']",['68']
25,19,13:28:23,13:30:23,[],['3']
26,18,13:33:09,13:35:09,['71'],['67']
27,16,13:41:48,13:43:48,[],['88']
28,17,13:49:20,13:51:20,['31'],[]
29,0,13:59:51,14:02:44,['14'],"['31', '71']"
30,21,14:22:54,19:00:00,[],['14']
