number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:54:15,[],[]
2,29,09:00:00,09:02:00,['22'],[]
3,28,09:11:00,09:13:38,"['27', '23', '33']",['22']
4,30,09:20:11,09:22:11,[],['27']
5,6,09:30:00,09:47:49,"['46', '14', '30']","['23', '33']"
6,29,09:53:34,09:55:34,[],['46']
7,30,09:58:26,10:00:26,[],['30']
8,28,10:06:59,10:17:00,"['21', '47']",['14']
9,31,10:19:34,10:32:07,[],['47']
10,6,10:43:58,10:57:04,"['2', '5']",['21']
11,28,11:11:26,11:13:26,"['4', '9']","['2', '5']"
12,17,11:26:17,11:28:17,[],['4']
13,6,11:31:09,19:00:00,[],['9']
