number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,1,07:06:14,08:42:00,['35'],[]
3,0,08:48:14,09:03:40,"['28', '40']",['35']
4,4,09:15:47,09:33:14,['22'],"['28', '40']"
5,3,09:36:42,09:38:42,"['9', '2']",['22']
6,4,09:42:10,09:47:26,"['6', '17']",['9']
7,5,09:53:09,09:55:09,[],"['6', '2']"
8,6,09:55:51,09:57:51,[],['17']
9,3,10:03:34,10:51:36,['4'],[]
10,5,10:57:31,10:59:31,[],['4']
11,6,11:00:13,11:02:13,['14'],[]
12,4,11:08:08,11:10:08,['37'],[]
13,3,11:13:36,11:25:40,['30'],"['14', '37']"
14,0,11:34:59,19:00:00,[],['30']
