number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:07:52,[],[]
2,2,08:15:00,08:17:00,['45'],[]
3,0,08:24:08,08:26:08,[],['45']
4,6,08:40:32,08:53:40,['19'],[]
5,3,08:59:23,09:01:23,"['46', '64']",['19']
6,5,09:07:18,09:09:18,[],['46']
7,6,09:10:00,09:12:00,['65'],['64']
8,4,09:17:55,09:22:00,['29'],[]
9,0,09:34:07,10:12:00,['63'],"['29', '65']"
10,1,10:18:14,10:20:14,['10'],['63']
11,3,10:27:09,10:29:09,[],['10']
12,6,10:34:52,10:40:51,"['14', '99']",[]
13,5,10:41:33,10:43:33,['58'],[]
14,3,10:49:28,11:20:05,"['90', '78']","['14', '99', '58']"
15,5,11:26:00,11:28:00,[],['78']
16,6,11:28:42,11:32:14,[],['90']
17,3,11:37:57,11:39:57,['26'],[]
18,1,11:46:52,12:17:00,['15'],['26']
19,2,12:20:28,12:35:27,['75'],[]
20,3,12:38:55,12:40:55,[],['75']
21,4,12:44:23,12:47:00,['76'],['15']
22,3,12:50:28,12:52:28,[],['76']
23,1,12:59:23,13:22:00,['69'],[]
24,2,13:25:28,13:47:00,['24'],['69']
25,3,13:50:28,13:52:28,[],['24']
26,4,13:55:56,14:17:00,['39'],[]
27,3,14:20:28,15:12:00,['27'],['39']
28,0,15:21:19,15:25:25,"['87', '85', '97']",['27']
29,2,15:32:33,15:34:33,[],['85']
30,4,15:41:28,15:43:28,[],['87']
31,5,15:49:11,15:51:11,['88'],['97']
32,4,15:56:54,16:02:00,['34'],[]
33,3,16:05:28,16:07:28,['1'],['88']
34,2,16:10:56,16:12:56,[],['34']
35,1,16:16:24,16:21:34,[],['1']
36,0,16:27:48,16:32:00,"['92', '53']",[]
37,1,16:38:14,16:40:14,['43'],[]
38,3,16:47:09,16:49:09,['33'],"['92', '43', '53']"
39,5,16:55:04,16:57:04,[],['33']
40,0,17:11:53,19:00:00,[],[]
