number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,7,07:05:23,08:27:00,['8'],[]
3,4,08:38:09,08:40:09,"['12', '59']",['8']
4,6,08:48:51,08:52:00,['15'],[]
5,7,08:54:46,08:56:46,[],['59']
6,8,09:02:09,09:16:13,[],"['15', '12']"
7,5,09:25:27,10:20:09,['39'],[]
8,4,10:23:51,10:25:51,['37'],['39']
9,8,10:38:46,10:40:46,[],['37']
10,5,10:50:00,10:52:00,['20'],[]
11,4,10:55:42,10:57:42,['52'],['20']
12,7,11:08:51,11:12:00,['6'],['52']
13,8,11:17:23,19:00:00,[],['6']
