number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,23,07:07:30,08:31:53,['68'],[]
3,28,08:43:44,08:45:44,[],['68']
4,27,08:49:22,09:42:00,['41'],[]
5,28,09:45:38,10:16:05,"['54', '80']",['41']
6,25,10:23:00,10:25:00,[],['54']
7,23,10:30:09,10:32:09,[],['80']
8,22,10:33:26,11:25:48,"['5', '63']",[]
9,28,11:38:55,11:40:55,['82'],"['5', '63']"
10,21,11:56:33,12:37:00,['9'],['82']
11,22,12:39:34,12:52:00,['44'],[]
12,26,13:01:00,13:04:44,[],['9']
13,28,13:09:22,13:11:22,[],['44']
14,27,13:15:00,13:17:00,['62'],[]
15,26,13:18:17,13:20:17,[],['62']
16,24,13:25:26,13:52:00,"['20', '78']",[]
17,0,14:01:48,19:00:00,[],"['20', '78']"
