number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,9,07:10:46,08:27:00,['13'],[]
3,10,08:32:55,08:37:00,['74'],[]
4,11,08:42:32,08:44:32,[],['74']
5,0,09:01:30,09:06:09,"['54', '20']",['13']
6,12,09:20:00,09:22:00,['87'],"['54', '20']"
7,14,09:28:43,09:30:43,[],['87']
8,10,09:47:20,09:49:20,['4'],[]
9,9,09:55:15,10:07:00,['98'],['4']
10,4,10:18:49,10:36:46,['95'],['98']
11,9,10:48:35,10:50:35,[],['95']
12,13,11:02:35,11:07:00,['21'],[]
13,12,11:13:43,11:22:00,['59'],[]
14,11,11:26:58,11:28:58,[],['59']
15,9,11:32:46,11:34:46,[],['21']
16,13,11:46:46,11:52:00,['86'],[]
17,0,12:03:09,12:07:00,"['29', '19']",['86']
18,12,12:20:51,12:22:51,[],['29']
19,13,12:29:34,12:32:00,['60'],[]
20,10,12:49:01,12:51:55,['96'],['19']
21,8,13:02:14,13:04:14,['44'],"['60', '96']"
22,13,13:26:10,13:28:10,[],['44']
23,14,13:31:52,13:33:52,['24'],[]
24,0,13:41:48,13:43:48,['17'],['24']
25,14,13:51:44,13:57:00,['5'],[]
26,12,14:03:43,14:05:43,[],['17']
27,9,14:11:33,14:13:33,['41'],[]
28,8,14:24:19,14:26:19,[],"['5', '41']"
29,11,14:40:02,14:42:02,['69'],[]
30,4,14:52:50,15:08:14,['92'],['69']
31,11,15:19:02,15:21:02,[],['92']
32,9,15:24:50,15:26:50,['37'],[]
33,8,15:37:36,15:39:36,"['93', '57']",['37']
34,10,15:49:55,15:53:16,[],['57']
35,11,15:58:48,16:00:48,[],['93']
36,4,16:11:36,16:13:36,"['31', '55']",[]
37,10,16:19:31,16:21:31,[],['31']
38,9,16:27:26,16:29:26,[],['55']
39,10,16:35:21,16:37:21,['53'],[]
40,4,16:43:16,16:45:16,['25'],['53']
41,11,16:56:04,16:58:04,[],['25']
42,12,17:03:02,17:05:02,['6'],[]
43,11,17:10:00,17:12:00,['26'],[]
44,4,17:22:48,17:36:37,['2'],"['6', '26']"
45,8,17:49:32,19:00:00,[],['2']
