user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[0, 6]","[20, 6, 12]",4.0,16.12,20.12,2
1,"[10, 16]","[19, 6, 12]",4.0,13.23,17.23,2
2,"[8, 7]","[6, 28, 22]",22.2,27.48,27.68,2
3,"[16, 10]","[7, 0, 1]",4.0,14.43,18.43,2
4,[0],"[3, 18]",2.0,10.37,12.37,1
5,"[8, 6]","[29, 6, 12]",4.0,16.12,20.12,2
6,"[16, 10]","[8, 6, 19]",4.0,15.53,19.53,2
7,"[16, 0]","[7, 6, 5]",4.0,14.22,18.22,2
8,"[6, 0, 7]","[15, 6, 0, 23]",17.1,29.7,28.8,2
9,"[7, 8]","[27, 28, 31]",19.0,6.2,10.2,2
