user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[164, 9]","[12, 13, 3]",7.5,20.02,23.43,2
1,[19],"[13, 7]",16.4,23.85,25.35,1
2,"[4, 8]","[0, 4, 3]",11.8,15.57,11.32,1
3,[4],"[4, 20]",2.0,13.92,15.92,1
4,"[8, 9]","[2, 3, 10]",20.6,13.32,17.25,2
5,"[8, 192]","[1, 0, 24]",7.9,27.1,31.1,2
6,[14],"[14, 18]",2.0,15.98,17.98,1
7,"[9, 18, 14]","[7, 3, 4, 19]",26.0,19.83,24.82,2
8,[192],"[22, 21]",2.0,3.53,5.53,1
9,"[14, 8, 92]","[18, 4, 0, 22]",21.6,33.98,34.28,2
10,"[4, 92]","[14, 0, 23]",4.0,20.92,24.9,2
11,-,-,-,-,15.87,2
12,[18],"[4, 5]",2.0,5.72,7.72,1
13,"[4, 192]","[14, 0, 23]",23.4,21.02,24.9,2
14,"[9, 64]","[3, 13, 26]",8.0,24.6,27.05,2
15,[19],"[7, 9]",18.0,14.75,16.27,1
16,"[64, 19]","[26, 13, 9]",20.6,15.48,19.48,2
17,"[14, 18, 9]","[18, 4, 3, 11]",28.0,23.53,29.55,3
18,[14],"[14, 19]",14.6,17.13,17.48,1
19,"[8, 92, 64]","[1, 0, 24, 12]",9.0,35.6,32.35,3
20,[9],"[3, 8]",2.0,4.15,6.15,1
21,"[18, 9]","[3, 0, 7]",11.3,12.78,9.13,1
22,"[164, 9, 8, 14]","[27, 13, 3, 4, 17]",29.6,30.33,37.42,4
23,"[8, 4]","[1, 4, 19]",25.0,19.62,23.62,2
24,"[18, 19, 64]","[4, 3, 13, 27]",23.9,24.87,30.52,3
25,"[14, 192, 164]","[16, 0, 24, 12]",13.4,34.33,34.63,4
26,"[14, 8]","[17, 4, 3]",5.5,8.35,12.37,2
27,"[4, 8, 92]","[15, 4, 0, 22]",14.3,31.25,24.85,2
28,"[8, 9]","[2, 3, 7]",22.0,10.58,14.6,2
29,[192],"[24, 22]",2.0,9.03,11.03,1
30,"[92, 8, 4]","[22, 0, 4, 20]",23.1,38.75,37.85,2
31,"[9, 18, 192]","[8, 3, 0, 22]",24.9,25.32,28.33,2
32,"[92, 14]","[24, 0, 19]",21.0,43.58,42.22,2
33,[8],"[1, 0]",2.0,6.23,8.23,1
34,[8],"[5, 6]",2.0,0.7,2.7,1
35,"[4, 192]","[16, 0, 21]",6.4,18.53,21.98,2
36,[18],"[5, 6]",2.0,0.7,2.7,1
37,"[64, 92]","[12, 24, 23]",10.1,9.58,13.57,2
38,"[164, 9]","[12, 13, 10]",5.5,10.23,14.22,2
39,"[14, 18]","[16, 4, 5]",4.0,9.43,13.45,2
40,"[14, 92]","[19, 0, 24]",8.8,42.77,42.22,2
41,"[9, 64]","[3, 13, 12]",6.0,19.55,23.43,2
42,"[9, 18, 14]","[7, 3, 4, 15]",6.2,16.97,16.47,2
43,"[18, 19, 64]","[6, 3, 13, 25]",28.9,29.0,34.95,3
44,"[19, 18]","[8, 3, 5]",7.8,13.32,14.07,2
45,"[164, 19]","[12, 13, 7]",6.0,26.57,30.12,2
46,"[9, 8]","[11, 3, 4]",4.0,14.53,18.55,2
47,"[92, 164]","[21, 24, 25]",6.0,16.72,20.62,2
48,"[14, 8, 9]","[17, 4, 0, 7]",10.2,21.13,21.5,3
49,"[164, 9, 8, 4]","[27, 13, 3, 4, 15]",30.2,31.82,38.05,3
50,"[4, 8, 9]","[15, 4, 3, 7]",6.0,16.97,16.47,2
51,"[192, 4]","[23, 0, 4]",17.2,30.75,31.48,2
52,"[164, 92, 4]","[12, 24, 0, 14]",9.6,30.45,36.43,3
53,[64],"[12, 27]",2.0,1.95,3.95,1
54,"[192, 18]","[24, 0, 4]",6.0,33.65,32.7,3
55,"[164, 9, 8, 14]","[12, 13, 3, 4, 20]",13.5,37.62,44.82,4
56,"[9, 8]","[8, 3, 2]",4.0,7.62,11.62,2
57,"[19, 92]","[3, 0, 21]",6.0,19.15,21.88,2
58,"[9, 8, 4]","[8, 3, 4, 17]",18.5,12.52,18.52,3
59,"[192, 164]","[21, 24, 25]",9.2,16.62,20.62,2
60,[9],"[3, 8]",2.0,4.15,6.15,1
61,[64],"[13, 12]",2.0,2.77,4.77,1
62,"[14, 92, 64]","[16, 0, 24, 26]",8.8,33.75,38.25,4
63,[4],"[20, 4]",2.0,13.92,15.92,1
64,"[14, 18, 9]","[18, 4, 3, 11]",6.0,23.53,29.55,3
65,"[9, 8, 14]","[7, 3, 4, 20]",26.5,24.72,29.47,2
66,"[192, 8]","[24, 0, 4]",10.4,33.65,32.7,3
67,"[92, 4]","[22, 0, 20]",18.1,41.37,37.85,2
68,"[164, 19, 8]","[25, 13, 3, 6]",25.1,32.85,34.95,3
69,"[19, 164]","[8, 13, 26]",25.0,18.95,22.92,2
