number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,5,07:09:14,08:32:06,"['33', '39']",[]
3,4,08:35:48,08:37:48,"['9', '4', '0']","['39', '33']"
4,5,08:41:30,08:48:55,[],"['4', '0']"
5,7,08:56:51,08:58:51,[],['9']
6,4,09:10:00,09:12:00,"['25', '16']",[]
7,6,09:20:42,09:22:42,[],"['16', '25']"
8,7,09:25:28,09:37:04,['34'],[]
9,5,09:45:00,09:47:00,['23'],[]
10,4,09:50:42,10:10:35,['11'],"['34', '23']"
11,6,10:19:17,10:21:17,[],['11']
12,7,10:24:03,10:26:03,['14'],[]
13,4,10:37:12,11:04:48,['6'],['14']
14,5,11:08:30,11:12:00,['24'],['6']
15,8,11:21:14,19:00:00,[],['24']
