number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,4,07:12:55,08:12:42,['13'],[]
3,13,08:35:11,08:37:11,"['1', '26']",['13']
4,0,08:48:20,08:50:20,['57'],"['1', '26']"
5,14,08:58:16,09:00:16,[],['57']
6,12,09:06:59,09:19:10,['15'],[]
7,9,09:25:00,09:27:00,['46'],['15']
8,14,09:39:33,09:42:00,['37'],['46']
9,13,09:45:42,09:47:42,['19'],['37']
10,0,09:58:51,10:00:52,"['2', '7', '23', '12']",['19']
11,14,10:08:48,10:10:48,[],['2']
12,13,10:14:30,10:26:42,['16'],"['12', '7']"
13,12,10:33:25,10:35:25,[],['16']
14,9,10:41:15,10:44:20,[],['23']
15,8,10:55:06,11:06:00,"['25', '39']",[]
16,4,11:18:55,11:26:55,"['33', '44', '30']",['39']
17,11,11:37:43,11:39:43,[],['25']
18,13,11:51:24,11:57:43,['35'],"['30', '44']"
19,14,12:01:25,12:03:25,[],['33']
20,0,12:11:21,12:31:46,['56'],['35']
21,9,12:51:14,12:53:14,[],['56']
22,11,12:57:02,13:07:00,['38'],[]
23,4,13:17:48,13:19:48,[],['38']
24,10,13:25:43,13:27:43,['45'],[]
25,13,13:44:44,13:46:44,[],['45']
26,14,13:50:26,13:52:35,['47'],[]
27,13,13:56:17,13:58:17,[],['47']
28,12,14:05:00,14:07:00,['4'],[]
29,0,14:20:51,14:44:31,['41'],['4']
30,14,14:52:27,14:54:27,[],['41']
31,8,15:17:36,19:00:00,[],[]
