number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:07:25,[],[]
2,9,08:18:11,08:20:11,['89'],[]
3,8,08:30:57,08:40:33,"['70', '49', '24']",['89']
4,9,08:51:19,08:53:19,[],"['70', '24']"
5,12,08:59:09,09:01:09,['47'],[]
6,13,09:07:52,09:09:52,[],['49']
7,14,09:13:34,09:17:52,"['65', '13']",[]
8,0,09:25:48,09:27:48,['17'],"['13', '65', '47']"
9,14,09:35:44,09:57:00,"['25', '5', '51']",['17']
10,12,10:03:43,10:05:43,[],['5']
11,10,10:16:02,10:18:02,[],['51']
12,9,10:23:57,10:25:57,[],['25']
13,8,10:36:43,10:47:00,"['73', '21']",[]
14,9,10:57:46,10:59:46,[],['21']
15,10,11:05:41,11:12:30,['56'],[]
16,11,11:18:02,11:20:02,[],['73']
17,12,11:25:00,11:27:00,['80'],[]
18,14,11:33:43,11:37:00,['2'],[]
19,0,11:44:56,12:12:11,"['60', '31']","['2', '80', '56']"
20,14,12:20:07,12:22:07,"['32', '68']",['31']
21,11,12:33:12,12:35:12,[],['60']
22,9,12:39:00,12:41:00,[],['32']
23,8,12:51:46,12:53:46,[],['68']
24,12,13:10:17,13:12:17,['20'],[]
25,11,13:17:15,13:19:15,[],['20']
26,9,13:23:03,13:25:03,['3'],[]
27,8,13:35:49,13:37:49,"['50', '76']",['3']
28,9,13:48:35,13:50:35,['33'],['76']
29,13,14:02:35,14:04:35,[],['50']
30,14,14:08:17,14:10:17,[],['33']
31,8,14:33:26,19:00:00,[],[]
