number,stop ID,arrival time,departure time,pick up users,drop of users
1,25,07:00:00,07:55:58,[],[]
2,12,08:00:00,08:02:00,['52'],[]
3,24,08:06:02,08:31:37,['59'],['52']
4,25,08:35:46,08:37:46,[],['59']
5,24,08:41:55,10:03:53,['47'],[]
6,25,10:08:02,10:11:51,[],['47']
7,12,10:15:53,10:57:00,['37'],[]
8,24,11:01:02,11:24:28,['62'],['37']
9,26,11:27:56,11:29:56,[],['62']
10,13,11:36:19,12:12:42,['25'],[]
11,12,12:15:28,14:01:49,"['0', '38', '55']",['25']
12,13,14:04:35,14:06:35,[],"['0', '38', '55']"
13,25,14:13:09,19:00:00,[],[]
