number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,20,07:22:00,08:37:00,['36'],[]
3,4,08:50:55,09:43:08,['19'],['36']
4,16,09:46:52,10:07:00,['0'],['19']
5,4,10:10:44,10:12:44,[],['0']
6,14,10:20:38,10:32:01,['26'],[]
7,15,10:35:29,10:47:00,['34'],[]
8,16,10:49:46,10:51:46,['23'],[]
9,4,10:55:30,10:57:30,[],"['23', '34']"
10,17,11:02:24,11:04:24,[],['26']
11,18,11:08:37,11:20:59,['27'],[]
12,4,11:29:59,11:37:00,['28'],['27']
13,18,11:46:00,13:22:00,['12'],['28']
14,4,13:31:00,13:33:00,['33'],[]
15,15,13:39:23,13:41:23,[],['33']
16,0,13:50:23,14:02:26,[],['12']
17,16,14:11:51,14:57:00,['18'],[]
18,14,15:01:26,15:03:26,[],['18']
19,15,15:06:54,15:57:14,['7'],[]
20,4,16:03:37,16:07:00,"['35', '32']",['7']
21,16,16:10:44,16:12:44,[],['35']
22,14,16:17:10,16:32:00,['13'],['32']
23,4,16:39:54,16:41:54,['39'],[]
24,17,16:46:48,16:48:48,[],['39']
25,19,16:53:48,16:55:48,[],['13']
26,0,17:13:09,19:00:00,[],[]
