number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,8,07:12:40,08:22:00,['40'],[]
3,11,08:26:38,08:32:00,['43'],[]
4,13,08:38:26,08:44:56,[],['40']
5,14,08:47:30,08:49:30,[],['43']
6,13,08:52:04,08:54:04,['18'],[]
7,7,09:05:55,09:07:55,[],['18']
8,10,09:12:33,09:14:33,"['30', '14']",[]
9,12,09:20:00,09:22:00,['12'],[]
10,15,09:27:45,09:32:00,['24'],[]
11,6,09:36:38,09:38:38,"['23', '33']","['30', '24', '14', '12']"
12,15,09:43:16,09:45:16,[],['23']
13,8,09:54:21,09:56:21,[],['33']
14,12,10:03:51,10:07:00,['20'],[]
15,11,10:10:51,10:12:51,[],['20']
16,13,10:19:17,10:32:04,['5'],[]
17,6,10:41:26,10:43:26,['21'],['5']
18,16,10:45:15,10:47:15,['45'],[]
19,15,10:50:07,10:52:07,['49'],['21']
20,13,10:57:16,11:01:48,['35'],[]
21,12,11:04:22,11:06:22,[],"['45', '35', '49']"
22,14,11:10:00,11:12:00,['0'],[]
23,6,11:18:55,11:28:05,['9'],['0']
24,9,11:39:35,11:41:35,[],['9']
25,6,11:53:05,19:00:00,[],[]
