user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[164, 19, 18]","[27, 13, 3, 6]",27.0,28.77,32.77,3
1,-,-,-,-,20.15,2
2,"[18, 4]","[6, 4, 16]",12.5,10.13,13.65,2
3,"[9, 8, 192]","[8, 3, 0, 22]",6.0,25.32,28.33,2
4,-,-,-,-,20.0,3
5,"[18, 9]","[5, 3, 8]",12.5,13.32,14.07,2
6,"[14, 8]","[20, 4, 5]",24.8,19.83,23.63,2
7,"[9, 8, 14]","[13, 3, 4, 20]",15.0,34.05,40.05,3
8,"[18, 14]","[2, 4, 17]",4.0,11.82,15.82,2
9,"[14, 192]","[15, 0, 24]",19.8,29.92,33.87,2
10,"[19, 18]","[10, 3, 5]",6.2,16.03,19.7,2
11,"[164, 19, 18]","[25, 13, 3, 6]",8.2,29.85,34.95,3
12,"[18, 4]","[1, 0, 15]",6.0,15.23,19.23,2
13,[9],"[9, 11]",2.0,3.47,5.47,1
14,"[92, 164]","[23, 24, 27]",6.0,12.47,11.72,2
15,"[19, 18]","[11, 3, 1]",4.0,18.0,22.0,2
16,"[4, 18, 19]","[20, 4, 3, 11]",28.2,29.25,34.47,3
17,"[9, 18]","[11, 3, 2]",18.9,14.53,18.55,2
18,"[64, 9]","[12, 13, 3]",6.0,19.55,23.43,2
19,"[14, 92]","[16, 0, 23]",16.8,27.13,28.78,2
20,"[14, 192, 164]","[4, 0, 24, 12]",10.6,40.3,28.9,3
21,-,-,-,-,28.78,2
22,[18],"[1, 6]",2.0,9.98,11.98,1
23,"[9, 18]","[7, 3, 2]",8.3,10.58,14.6,2
24,"[192, 8, 4]","[24, 0, 4, 16]",20.6,36.72,34.28,2
25,"[19, 164]","[7, 13, 27]",27.0,27.73,31.73,2
26,"[8, 19, 64]","[2, 3, 13, 24]",27.8,27.17,32.0,2
27,"[64, 192, 4]","[25, 24, 0, 17]",18.1,45.45,39.6,4
28,"[164, 92, 8]","[12, 24, 0, 6]",6.0,39.32,31.15,3
29,"[14, 18, 19]","[16, 4, 3, 10]",6.5,16.98,22.98,3
30,"[192, 4]","[23, 0, 14]",22.4,21.02,24.9,2
31,"[4, 18, 19, 64]","[15, 4, 3, 13, 27]",14.0,31.47,38.05,3
32,[4],"[20, 4]",4.0,14.13,15.92,1
33,"[164, 192, 4]","[25, 24, 0, 18]",19.2,49.52,43.7,4
34,"[192, 14]","[22, 0, 18]",23.3,34.0,34.28,2
35,[8],"[4, 6]",4.0,6.4,7.92,1
36,[18],"[1, 0]",2.0,6.23,8.23,1
37,"[18, 19, 192]","[5, 3, 0, 23]",17.3,30.6,34.18,2
38,"[19, 164]","[9, 13, 24]",24.0,15.67,19.67,2
39,"[14, 18]","[18, 4, 5]",23.0,14.72,18.72,2
40,"[4, 18, 9, 164]","[17, 4, 3, 13, 25]",32.0,31.62,39.6,4
41,"[14, 92]","[19, 0, 23]",28.0,32.72,36.72,2
