number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,1,07:06:14,08:27:00,"['84', '50']",[]
3,2,08:30:28,08:32:28,['8'],[]
4,4,08:39:23,08:41:22,[],"['50', '8']"
5,5,08:47:05,08:56:34,[],['84']
6,3,09:02:29,09:18:09,"['78', '99']",[]
7,0,09:27:28,09:29:28,[],"['78', '99']"
8,5,09:44:17,09:46:17,['37'],[]
9,3,09:52:12,09:55:13,"['10', '0']",['37']
10,5,10:01:08,10:03:08,[],['10']
11,6,10:03:50,10:21:16,"['77', '70']",['0']
12,4,10:27:11,10:29:11,['54'],['77']
13,3,10:32:39,10:34:39,[],"['54', '70']"
14,6,10:40:22,10:57:00,['2'],[]
15,5,10:57:42,10:59:42,['5'],[]
16,4,11:05:25,11:13:54,['40'],['2']
17,3,11:17:22,11:35:05,['15'],"['40', '5']"
18,1,11:42:00,11:44:00,[],['15']
19,2,11:47:28,12:42:00,['71'],[]
20,3,12:45:28,13:13:29,"['67', '17']",['71']
21,2,13:16:57,13:18:57,[],"['67', '17']"
22,0,13:26:05,13:28:05,"['80', '58']",[]
23,3,13:37:24,13:39:24,['11'],[]
24,5,13:45:19,13:47:19,[],['80']
25,6,13:48:01,13:50:01,[],"['11', '58']"
26,1,14:00:00,14:02:00,['22'],[]
27,6,14:11:59,14:57:15,['69'],['22']
28,4,15:03:10,15:12:30,"['57', '31', '76', '49']",[]
29,3,15:15:58,15:17:58,[],"['57', '76', '49', '31', '69']"
30,1,15:24:53,15:35:57,['36'],[]
31,0,15:42:11,15:44:11,[],['36']
32,4,15:56:18,15:58:18,['39'],[]
33,5,16:04:01,16:37:00,['51'],['39']
34,4,16:42:43,16:53:00,"['16', '29', '56']",[]
35,3,16:56:28,16:58:28,"['86', '73', '23']","['16', '29', '51', '56']"
36,2,17:01:56,17:03:56,[],['23']
37,1,17:07:24,17:09:36,['12'],['86']
38,0,17:15:50,19:00:00,[],"['73', '12']"
