number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,28,07:19:07,09:43:22,['24'],[]
3,27,09:47:00,09:49:00,[],['24']
4,24,09:55:26,11:37:00,['0'],[]
5,28,11:46:22,12:17:16,['27'],['0']
6,27,12:20:54,12:22:55,[],['27']
7,26,12:24:12,12:52:00,['10'],[]
8,27,12:53:17,12:55:17,['14'],[]
9,28,12:58:55,14:43:22,['8'],"['14', '10']"
10,23,14:55:13,15:07:00,['17'],['8']
11,26,15:14:43,15:16:43,[],['17']
12,25,15:19:17,16:12:00,['37'],[]
13,0,16:24:12,17:31:54,['18'],['37']
14,21,17:36:32,17:39:29,[],['18']
15,0,17:44:07,19:00:00,[],[]
