number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:17:00,['67'],[]
2,24,08:37:52,09:33:02,"['63', '71', '60']",['67']
3,21,09:45:30,09:47:30,[],['71']
4,0,09:56:04,10:55:34,['5'],"['63', '60']"
5,23,11:10:56,11:12:56,[],['5']
6,24,11:18:28,11:57:00,['84'],[]
7,22,12:06:02,12:17:00,['33'],['84']
8,24,12:26:02,12:43:02,[],['33']
9,22,12:52:04,13:07:00,['34'],[]
10,23,13:10:32,13:30:27,['44'],['34']
11,21,13:37:22,13:53:05,['24'],[]
12,0,14:01:39,14:03:39,['86'],"['44', '24']"
13,24,14:24:31,14:26:31,['31'],['86']
14,0,14:47:23,16:09:22,"['35', '13']",['31']
15,23,16:24:44,16:45:44,[],"['35', '13']"
16,0,17:01:06,19:00:00,[],[]
