number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,7,07:11:39,08:22:00,['45'],[]
3,13,08:33:51,08:37:00,['2'],['45']
4,12,08:39:34,08:41:34,[],['2']
5,13,08:44:08,08:46:08,['19'],[]
6,16,08:53:57,08:57:00,"['43', '49']",[]
7,6,08:58:49,09:00:49,['30'],"['43', '19', '49']"
8,8,09:13:29,09:15:29,[],['30']
9,7,09:19:20,09:21:20,['14'],[]
10,10,09:25:58,09:27:58,['32'],['14']
11,16,09:36:35,09:38:35,[],['32']
12,6,09:40:24,09:56:45,['51'],[]
13,16,09:58:34,10:00:34,[],['51']
14,13,10:08:23,10:47:00,['10'],[]
15,6,10:56:22,11:12:17,"['34', '29']",['10']
16,16,11:14:06,11:16:06,[],"['34', '29']"
17,6,11:17:55,11:40:44,"['60', '54']",[]
18,15,11:45:22,11:47:22,[],['54']
19,13,11:52:31,11:57:18,[],['60']
20,7,12:09:09,12:11:09,"['0', '44']",[]
21,8,12:15:00,12:17:00,['17'],['44']
22,6,12:29:40,12:35:13,['5'],"['0', '17']"
23,16,12:37:02,12:55:02,[],['5']
24,14,13:00:20,13:12:00,['50'],[]
25,10,13:18:33,13:20:33,[],['50']
26,11,13:24:24,13:27:00,['24'],[]
27,14,13:33:55,13:37:00,['9'],[]
28,15,13:39:34,13:47:00,['42'],[]
29,6,13:51:38,19:00:00,[],"['24', '42', '9']"
