number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,24,07:09:48,08:12:00,['16'],[]
3,0,08:21:48,08:23:48,[],['16']
4,24,08:33:36,09:07:00,['51'],[]
5,21,09:13:26,09:15:26,['38'],[]
6,0,09:20:04,09:43:34,['65'],"['51', '38']"
7,22,09:50:00,09:52:00,['58'],[]
8,28,10:05:07,10:07:07,['67'],"['65', '58']"
9,27,10:10:45,10:12:45,[],['67']
10,26,10:14:02,10:31:27,['66'],[]
11,28,10:36:05,10:38:05,[],['66']
12,25,10:45:00,10:47:00,['29'],[]
13,28,10:53:55,10:55:55,[],['29']
14,24,11:05:17,11:07:17,['60'],[]
15,0,11:17:05,11:26:48,"['12', '61']",['60']
16,22,11:33:14,11:35:14,[],['61']
17,25,11:41:40,11:43:40,[],['12']
18,26,11:46:14,11:52:00,['46'],[]
19,28,11:56:38,11:58:38,[],['46']
20,25,12:05:33,12:07:33,['40'],[]
21,28,12:14:28,12:36:42,"['8', '26']",['40']
22,26,12:41:20,12:43:20,[],['8']
23,25,12:45:54,12:47:54,[],['26']
24,24,12:50:28,13:07:00,['22'],[]
25,28,13:16:22,13:22:00,[],['22']
26,22,13:35:07,13:57:00,['63'],[]
27,21,13:59:34,14:02:00,['41'],[]
28,0,14:06:38,19:00:00,[],"['41', '63']"
