number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:11:34,[],[]
2,19,08:31:12,08:33:12,['62'],[]
3,6,08:36:04,08:55:30,['17'],['62']
4,5,08:58:04,09:18:43,[],['17']
5,4,09:20:00,09:22:00,['68'],[]
6,6,09:25:51,09:38:53,['53'],['68']
7,17,09:41:45,09:55:56,[],['53']
8,2,10:10:18,10:17:00,['45'],[]
9,5,10:26:48,10:32:00,"['29', '14']",[]
10,6,10:34:34,11:01:24,"['11', '30']","['45', '29', '14']"
11,18,11:04:16,11:06:16,[],['11']
12,20,11:10:07,11:12:07,[],['30']
13,6,11:17:52,11:19:52,['9'],[]
14,4,11:23:43,11:32:40,[],['9']
15,1,11:42:28,12:12:00,['65'],[]
16,2,12:13:17,12:22:00,"['61', '49']",[]
17,3,12:27:27,12:29:27,['5'],[]
18,6,12:37:10,12:39:10,[],"['61', '65']"
19,19,12:42:02,12:44:02,[],['49']
20,20,12:46:54,12:48:54,[],['5']
21,6,12:54:39,12:56:39,['35'],[]
22,20,13:02:24,13:04:24,[],['35']
23,4,13:12:38,13:14:38,['71'],[]
24,18,13:21:11,13:23:11,[],['71']
25,17,13:25:45,13:27:45,['23'],[]
26,6,13:30:37,13:32:37,[],['23']
27,17,13:35:29,13:50:53,['26'],[]
28,6,13:53:45,14:07:02,"['50', '27']",[]
29,2,14:19:14,14:21:14,[],['27']
30,1,14:22:31,14:24:31,[],['50']
31,0,14:29:09,14:32:00,['4'],['26']
32,3,14:42:55,14:44:55,['57'],[]
33,6,14:52:38,14:59:15,"['18', '58']","['4', '57']"
34,18,15:02:07,15:04:07,[],['58']
35,20,15:07:58,15:09:58,[],['18']
36,5,15:17:14,15:19:14,['8'],[]
37,6,15:21:48,15:31:34,[],['8']
38,4,15:35:25,15:42:00,['15'],[]
39,6,15:45:51,15:59:29,['54'],[]
40,20,16:05:14,16:07:14,[],"['15', '54']"
41,17,16:13:40,16:57:00,['38'],[]
42,6,16:59:52,17:01:52,[],['38']
43,0,17:19:07,19:00:00,[],[]
