user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[164, 9, 18]","[27, 13, 3, 6]",27.0,28.77,32.77,3
1,"[4, 18]","[19, 0, 2]",8.8,31.37,20.15,2
2,"[18, 4]","[6, 4, 16]",6.1,10.13,13.65,2
3,"[9, 8, 92]","[8, 3, 0, 22]",13.9,25.32,28.33,2
4,"[4, 18, 9]","[15, 0, 3, 8]",10.8,23.75,20.0,3
5,"[18, 19]","[5, 3, 8]",17.8,13.32,14.07,2
6,"[4, 18]","[20, 4, 5]",25.0,19.62,23.63,2
7,"[19, 8, 14]","[13, 3, 4, 20]",30.0,34.05,40.05,3
8,"[18, 4]","[2, 4, 17]",22.0,11.82,15.82,2
9,"[14, 192]","[15, 0, 24]",13.4,29.92,33.87,2
10,"[9, 18]","[10, 3, 5]",13.1,16.03,19.7,2
11,"[164, 9, 8]","[25, 13, 3, 6]",23.2,29.85,34.95,3
12,"[18, 4]","[1, 0, 15]",6.0,15.23,19.23,2
13,[9],"[9, 11]",4.0,4.45,5.47,1
14,"[192, 64]","[23, 24, 27]",6.0,12.47,11.72,2
15,"[9, 8]","[11, 0, 1]",7.8,24.87,22.0,2
16,"[14, 8, 9]","[20, 4, 3, 11]",28.0,29.45,34.47,3
17,"[19, 8]","[11, 3, 2]",17.4,14.53,18.55,2
18,"[164, 9]","[12, 13, 3]",22.8,19.45,23.43,2
19,"[4, 192]","[16, 0, 23]",10.1,25.35,28.78,2
20,"[4, 92, 164]","[4, 0, 24, 12]",8.0,40.3,28.9,3
21,"[4, 92]","[16, 0, 23]",25.9,24.9,28.78,2
22,[8],"[1, 6]",2.0,9.98,11.98,1
23,"[19, 18]","[7, 3, 2]",11.6,10.58,14.6,2
24,"[164, 9, 14]","[24, 13, 0, 16]",16.4,40.88,34.28,2
25,"[9, 64]","[7, 13, 27]",21.6,27.73,31.73,2
26,"[18, 9, 64]","[2, 3, 13, 24]",27.9,27.05,32.0,2
27,"[164, 92, 14]","[25, 24, 0, 17]",18.1,45.45,39.6,4
28,"[64, 9, 18]","[12, 13, 3, 6]",29.0,25.17,31.15,3
29,"[14, 8, 9]","[16, 4, 3, 10]",13.5,17.3,22.98,3
30,"[192, 4]","[23, 0, 14]",16.0,21.02,24.9,2
31,-,-,-,-,38.05,3
32,[4],"[20, 4]",4.0,14.13,15.92,1
33,"[164, 92, 14]","[25, 24, 0, 18]",10.0,47.17,43.7,4
34,"[192, 14]","[22, 0, 18]",13.0,34.0,34.28,2
35,[18],"[4, 6]",4.0,6.4,7.92,1
36,[18],"[1, 0]",2.0,6.23,8.23,1
37,"[18, 9, 192]","[5, 3, 0, 23]",20.1,30.6,34.18,2
38,"[9, 164]","[9, 13, 24]",6.5,15.67,19.67,2
39,"[14, 8]","[18, 4, 5]",4.0,14.72,18.72,2
40,"[14, 92, 164]","[17, 0, 24, 25]",14.0,40.85,39.6,4
41,"[14, 92]","[19, 0, 23]",8.0,36.15,36.72,2
42,[14],"[4, 20]",4.0,14.03,15.92,1
43,"[64, 192, 4]","[25, 24, 0, 20]",27.3,47.32,48.62,4
44,[19],"[13, 7]",2.0,23.35,25.35,1
45,"[64, 9]","[24, 13, 10]",18.1,14.02,18.02,2
46,"[192, 4]","[23, 0, 19]",4.4,32.72,36.72,2
47,[9],"[13, 11]",2.0,5.72,7.72,1
48,[19],"[10, 9]",2.0,2.5,4.5,1
49,"[14, 8, 9]","[16, 4, 3, 11]",6.3,18.27,24.28,3
50,"[18, 4]","[1, 4, 16]",6.0,14.12,18.12,2
51,"[8, 9]","[5, 3, 10]",22.4,16.03,19.7,2
52,"[14, 18]","[16, 4, 5]",14.4,9.43,13.45,2
53,"[19, 14]","[7, 0, 18]",14.5,25.6,25.6,3
54,"[4, 18, 9, 164]","[20, 4, 3, 13, 25]",33.8,40.78,48.62,4
55,"[18, 14]","[6, 0, 14]",16.9,19.95,17.82,2
56,"[14, 8, 19]","[18, 4, 3, 13]",13.2,29.13,35.13,3
57,"[4, 8, 9, 64]","[18, 4, 3, 13, 12]",18.2,32.02,39.9,4
58,"[92, 8]","[22, 0, 6]",19.7,27.77,30.25,2
59,"[64, 19, 8]","[12, 13, 3, 2]",27.1,23.8,28.9,3
60,[64],"[13, 12]",2.0,2.77,4.77,1
61,[4],"[4, 18]",2.0,9.0,11.0,1
62,[9],"[7, 9]",11.0,14.75,16.27,1
63,"[92, 14]","[21, 0, 15]",6.0,17.57,21.57,2
64,"[19, 14]","[8, 0, 16]",12.5,23.82,17.35,3
65,"[164, 92, 14]","[25, 24, 0, 14]",14.2,30.72,36.55,3
66,"[4, 92]","[16, 0, 21]",23.9,17.98,21.98,2
67,"[164, 9, 18]","[12, 13, 3, 2]",28.0,22.9,28.9,3
68,[164],"[24, 25]",2.0,4.15,6.15,1
69,[8],"[6, 3]",11.3,9.38,7.72,1
70,"[18, 9]","[6, 3, 8]",6.0,13.53,13.87,2
71,"[8, 19]","[2, 3, 9]",22.0,11.08,15.08,2
72,"[4, 9]","[15, 0, 7]",22.0,12.47,16.47,2
73,"[9, 18, 4]","[10, 3, 0, 14]",11.4,28.48,26.4,2
74,"[14, 8, 92]","[16, 4, 0, 23]",13.3,31.88,28.78,2
75,-,-,-,-,40.02,3
76,-,-,-,-,34.58,3
77,"[18, 14]","[6, 4, 20]",23.6,19.95,23.83,2
78,"[19, 8, 92]","[8, 3, 0, 22]",23.7,26.6,28.33,2
79,"[192, 14]","[24, 0, 16]",10.1,30.85,34.28,2
80,"[92, 8]","[23, 0, 5]",19.7,30.62,34.18,2
81,[4],"[15, 4]",2.0,6.38,8.38,1
82,[14],"[18, 14]",19.5,16.6,17.98,1
83,"[4, 192, 64]","[14, 0, 24, 25]",12.1,30.6,36.55,3
84,[18],"[1, 5]",6.0,16.1,12.57,1
85,"[164, 192]","[25, 24, 21]",12.3,16.62,20.62,2
86,"[9, 18]","[13, 3, 1]",8.0,24.17,27.58,2
87,"[4, 18]","[19, 4, 5]",21.2,14.95,18.95,2
88,"[8, 192]","[2, 0, 22]",4.0,18.98,22.98,2
89,"[9, 14]","[11, 0, 16]",14.5,30.8,24.28,3
90,-,-,-,-,37.42,4
91,"[164, 9]","[27, 13, 9]",13.9,14.55,17.48,2
92,[4],"[18, 15]",4.0,15.38,17.3,1
93,"[192, 64]","[22, 24, 26]",6.0,12.53,16.5,2
94,"[4, 18, 9]","[19, 4, 3, 7]",18.9,19.83,24.82,2
95,"[19, 64]","[11, 13, 24]",6.0,12.28,16.28,2
96,"[164, 9]","[25, 13, 3]",25.8,23.48,27.23,2
97,"[14, 92]","[17, 0, 21]",6.9,26.48,28.23,2
98,"[64, 192, 4]","[26, 24, 0, 16]",26.0,36.25,38.25,4
99,"[19, 8, 4]","[8, 3, 4, 19]",15.2,16.85,22.85,3
