number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:57:00,['4'],[]
2,19,09:03:28,09:22:00,['51'],[]
3,0,09:36:04,09:38:04,[],"['51', '4']"
4,15,09:40:50,10:27:00,['33'],[]
5,0,10:29:46,10:31:46,[],['33']
6,15,10:34:32,11:54:32,['31'],[]
7,18,12:03:46,12:05:46,[],['31']
8,15,12:15:00,12:17:00,['20'],[]
9,18,12:26:14,12:28:14,[],['20']
10,17,12:31:56,13:57:00,['34'],[]
11,0,14:05:31,14:10:12,['9'],['34']
12,18,14:21:46,14:23:46,[],['9']
13,20,14:29:18,14:47:00,['18'],[]
14,17,14:56:14,15:02:00,['3'],[]
15,0,15:10:31,15:55:12,['23'],"['3', '18']"
16,21,16:15:22,19:00:00,[],['23']
