number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:18:11,[],[]
2,16,08:20:00,08:22:00,['17'],[]
3,14,08:27:18,08:29:18,['56'],[]
4,13,08:31:52,08:38:03,[],['56']
5,12,08:40:37,08:42:37,[],['17']
6,16,08:51:14,08:53:14,['19'],[]
7,11,09:04:09,09:06:09,[],['19']
8,9,09:10:13,09:17:00,['2'],[]
9,10,09:18:17,09:25:00,['28'],[]
10,6,09:35:22,09:37:22,[],"['28', '2']"
11,14,09:44:17,09:47:00,['32'],[]
12,0,10:06:07,10:08:07,[],['32']
13,14,10:27:14,10:29:14,['53'],[]
14,6,10:36:09,10:51:15,['35'],['53']
15,11,11:03:59,11:52:00,['1'],['35']
16,6,12:04:44,12:26:09,['24'],['1']
17,16,12:27:58,12:42:00,['21'],[]
18,15,12:44:52,12:49:51,[],"['24', '21']"
19,13,12:55:00,12:57:00,['4'],[]
20,6,13:06:22,13:11:52,['12'],['4']
21,13,13:21:14,13:23:14,['14'],[]
22,8,13:33:02,13:36:42,[],['14']
23,7,13:40:33,13:42:33,[],['12']
24,13,13:54:24,13:57:00,['37'],[]
25,8,14:06:48,14:08:48,[],['37']
26,12,14:16:18,14:32:00,['15'],[]
27,10,14:37:27,14:39:27,[],['15']
28,9,14:40:44,14:57:00,['52'],[]
29,14,15:04:49,15:12:00,['27'],[]
30,6,15:18:55,15:55:52,"['47', '22']","['27', '52']"
31,7,16:07:31,16:09:31,['13'],"['47', '22']"
32,8,16:13:22,16:15:22,['8'],[]
33,9,16:16:39,16:18:39,[],['8']
34,15,16:26:28,16:38:44,['20'],['13']
35,6,16:43:22,16:45:22,['26'],['20']
36,15,16:50:00,16:52:00,['48'],[]
37,14,16:54:34,16:56:34,[],['48']
38,13,16:59:08,17:01:08,[],['26']
39,6,17:10:30,19:00:00,[],[]
