number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:29:46,[],[]
2,0,08:00:00,08:02:00,['5'],[]
3,14,08:09:56,08:28:17,['2'],['5']
4,12,08:35:00,08:37:00,['3'],[]
5,11,08:41:58,08:43:58,['43'],[]
6,4,08:54:46,08:58:11,['26'],"['2', '43', '3']"
7,9,09:10:00,09:12:00,"['32', '40']",['26']
8,4,09:23:49,09:25:49,"['37', '1']","['32', '40']"
9,12,09:41:35,09:43:35,[],['1']
10,14,09:50:18,10:04:13,['15'],['37']
11,0,10:12:09,10:14:09,['45'],['15']
12,11,10:31:07,10:33:17,[],['45']
13,9,10:37:05,10:39:05,['31'],[]
14,10,10:45:00,10:47:00,"['41', '13']",[]
15,4,10:52:55,10:54:55,['20'],"['41', '31', '13']"
16,9,11:06:44,11:08:44,[],['20']
17,8,11:19:30,19:00:00,[],[]
