number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:58:09,[],[]
2,3,08:15:00,08:17:00,['36'],[]
3,0,08:33:51,09:18:53,"['17', '22']",['36']
4,2,09:30:18,09:36:35,[],"['17', '22']"
5,1,09:42:07,09:50:50,['28'],[]
6,3,10:01:55,10:03:55,[],['28']
7,1,10:15:00,10:17:00,['12'],[]
8,0,10:23:12,11:03:13,"['25', '41', '53']",['12']
9,1,11:09:25,11:11:25,[],['41']
10,3,11:22:30,11:24:30,[],['53']
11,4,11:33:44,16:54:46,['61'],['25']
12,2,17:09:32,17:11:32,['45'],[]
13,1,17:17:04,17:19:04,[],"['45', '61']"
14,0,17:25:16,19:00:00,[],[]
