number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,17,07:19:07,08:12:00,['6'],[]
3,6,08:14:52,08:16:52,[],['6']
4,5,08:19:26,08:32:00,['4'],[]
5,2,08:41:48,08:43:48,[],['4']
6,17,08:58:10,09:07:00,['35'],[]
7,6,09:09:52,09:18:11,[],['35']
8,17,09:21:03,09:23:03,['5'],[]
9,19,09:27:07,09:29:07,[],['5']
10,17,09:33:11,09:37:05,"['38', '11']",[]
11,6,09:39:57,09:41:57,[],"['38', '11']"
12,20,09:47:42,09:51:41,['21'],[]
13,6,09:57:26,09:59:26,['3'],['21']
14,20,10:05:11,10:07:11,['34'],['3']
15,5,10:14:27,10:16:27,[],['34']
16,6,10:19:01,10:21:30,['2'],[]
17,19,10:24:22,10:26:22,[],['2']
18,18,10:28:11,10:30:11,['25'],[]
19,3,10:40:33,10:42:33,[],['25']
20,0,10:53:28,10:57:00,['0'],[]
21,6,11:14:15,11:16:15,['24'],[]
22,18,11:19:07,11:21:07,[],['24']
23,20,11:24:58,11:42:07,[],['0']
24,0,12:04:14,19:00:00,[],[]
