number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,10,07:10:22,08:33:03,['30'],[]
3,11,08:36:54,08:45:17,['68'],[]
4,6,08:58:01,09:00:01,"['37', '57']","['68', '30']"
5,15,09:04:39,09:06:39,[],['37']
6,12,09:12:24,09:14:24,[],['57']
7,11,09:18:15,09:20:15,"['81', '78']",[]
8,6,09:32:59,09:34:59,['11'],"['81', '78']"
9,9,09:46:29,09:48:29,[],['11']
10,8,09:49:46,09:51:46,"['72', '15']",[]
11,10,09:54:20,09:56:20,['23'],[]
12,12,10:01:47,10:03:47,[],['23']
13,13,10:06:21,10:08:21,[],['15']
14,15,10:13:30,10:18:44,[],['72']
15,7,10:28:06,10:30:06,['9'],[]
16,8,10:33:57,10:35:57,[],['9']
17,11,10:40:35,10:42:35,['25'],[]
18,7,10:50:43,10:52:43,[],['25']
19,9,10:56:47,10:58:47,['45'],[]
20,6,11:10:17,11:12:17,"['63', '67']",['45']
21,14,11:19:12,11:22:00,"['13', '79']",['63']
22,11,11:28:55,11:32:00,['47'],[]
23,10,11:35:51,11:37:51,['48'],[]
24,9,11:39:08,11:41:08,[],"['13', '47']"
25,8,11:42:25,11:45:57,[],"['67', '79']"
26,7,11:49:48,11:56:29,[],['48']
27,10,12:01:07,12:09:00,['74'],[]
28,0,12:23:22,12:27:33,['80'],['74']
29,9,12:41:24,12:43:24,['56'],[]
30,14,12:51:13,12:53:13,[],['80']
31,6,13:00:08,13:02:08,[],['56']
32,11,13:14:52,13:16:52,['60'],[]
33,6,13:29:36,14:01:12,"['16', '14']",['60']
34,12,14:11:34,14:17:00,['83'],[]
35,11,14:20:51,14:22:51,[],['16']
36,8,14:27:29,14:29:29,[],['14']
37,7,14:33:20,14:35:20,[],['83']
38,6,14:46:59,19:00:00,[],[]
