number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:11:47,"['7', '15', '45']",[]
2,2,09:18:55,09:20:55,[],"['7', '15']"
3,3,09:24:23,09:26:23,"['9', '0']",['45']
4,5,09:32:18,09:34:18,[],['0']
5,6,09:35:00,09:37:00,['4'],['9']
6,1,09:46:59,10:07:00,['34'],['4']
7,3,10:13:55,10:26:57,['6'],['34']
8,4,10:30:25,10:32:25,['32'],[]
9,5,10:38:08,10:40:08,[],['32']
10,6,10:40:50,10:42:50,[],['6']
11,2,10:50:12,10:57:00,['30'],[]
12,4,11:03:55,11:13:52,"['2', '44', '58', '3']",['30']
13,3,11:17:20,11:19:20,[],"['44', '3']"
14,1,11:26:15,11:33:04,[],"['2', '58']"
15,0,11:39:18,19:00:00,[],[]
