number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:00:00,[],[]
2,25,07:12:49,08:32:00,['35'],[]
3,13,08:34:55,10:43:43,"['80', '9']",['35']
4,22,10:54:02,10:56:02,[],"['80', '9']"
5,21,11:01:34,11:57:00,['6'],[]
6,22,12:02:32,12:04:32,[],['6']
7,21,12:10:04,12:17:00,['64'],[]
8,22,12:22:32,12:24:32,[],['64']
9,23,12:33:37,12:36:59,['39'],[]
10,13,12:43:38,12:47:41,['66'],['39']
11,24,12:54:43,13:32:00,['76'],['66']
12,25,13:37:32,13:42:00,['21'],['76']
13,13,13:44:55,13:49:19,['14'],['21']
14,21,14:03:02,19:00:00,[],['14']
