number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,09:07:00,"['69', '37']",[]
2,5,09:16:14,09:28:39,[],['37']
3,4,09:32:21,09:34:21,[],['69']
4,5,09:38:03,09:40:03,['49'],[]
5,4,09:43:45,10:37:00,['79'],['49']
6,7,10:48:09,11:35:57,['66'],['79']
7,4,11:47:06,12:50:31,['39'],['66']
8,5,12:54:13,12:56:13,[],['39']
9,4,12:59:55,13:41:18,['72'],[]
10,5,13:45:00,13:47:00,[],['72']
11,4,13:50:42,14:03:27,['11'],[]
12,6,14:12:09,14:14:09,[],['11']
13,8,14:21:22,14:42:00,['65'],[]
14,4,14:54:55,16:07:00,['63'],['65']
15,8,16:19:55,16:21:55,['45'],['63']
16,7,16:27:18,16:29:18,[],['45']
17,8,16:34:41,19:00:00,[],[]
