user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[0],"[18, 3]",2.0,10.37,12.37,1
1,[6],"[11, 9]",2.0,4.07,6.07,1
2,"[0, 16]","[20, 6, 10]",4.0,16.12,20.12,2
3,"[10, 16]","[4, 6, 14]",7.1,10.78,14.77,2
4,"[0, 6]","[3, 6, 8]",19.5,25.87,24.38,2
5,"[0, 6]","[20, 6, 8]",17.2,18.42,22.42,2
6,"[6, 0]","[12, 6, 19]",4.0,13.23,17.23,2
7,[0],"[2, 3]",2.0,5.45,7.45,1
8,[10],"[6, 20]",4.0,6.73,7.75,1
9,[6],"[16, 12]",2.0,8.62,10.62,1
10,"[10, 16]","[1, 6, 10]",4.0,23.78,23.0,2
11,"[10, 6]","[17, 6, 9]",13.4,20.75,18.37,2
12,[10],"[17, 1]",2.0,15.63,17.63,1
13,"[6, 0]","[10, 0, 2]",9.8,20.35,23.82,2
14,"[16, 0]","[15, 6, 18]",12.1,7.52,11.5,2
15,[16],"[7, 12]",2.0,10.05,12.05,1
16,"[16, 0]","[10, 6, 1]",17.1,26.9,23.0,2
17,[10],"[19, 3]",4.0,10.58,11.37,1
18,[0],"[1, 5]",18.1,11.88,12.98,1
19,[6],"[8, 12]",2.0,7.5,9.5,1
20,"[16, 10]","[14, 6, 1]",24.6,20.68,24.33,2
21,[6],"[8, 11]",2.0,4.63,6.63,1
22,[10],"[5, 0]",4.0,15.25,17.0,1
23,"[6, 10]","[8, 6, 2]",18.8,25.03,22.87,2
24,[10],"[19, 6]",2.0,2.87,4.87,1
25,[6],"[8, 12]",10.7,7.72,9.5,1
26,"[6, 10]","[8, 6, 2]",8.0,30.35,22.87,2
27,"[0, 16]","[17, 6, 8]",15.1,20.73,19.53,2
28,"[0, 16]","[5, 6, 12]",4.0,12.93,16.93,2
29,[6],"[8, 6]",4.0,17.87,14.67,1
30,[0],"[17, 3]",4.0,10.58,12.37,1
31,"[16, 0]","[14, 6, 0]",16.1,24.98,21.12,1
32,[10],"[18, 20]",2.0,3.85,5.85,1
33,[0],"[19, 1]",17.2,18.62,17.53,1
34,"[10, 6]","[5, 6, 7]",14.8,22.43,18.22,2
35,"[0, 6]","[3, 6, 9]",8.6,25.58,23.22,2
36,"[16, 0]","[12, 6, 1]",18.5,24.52,27.78,2
37,"[6, 0]","[9, 6, 19]",17.7,19.67,18.37,2
38,[6],"[11, 10]",2.0,3.85,5.85,1
39,[10],"[4, 1]",4.0,9.92,11.8,1
40,"[16, 10]","[12, 6, 18]",23.0,13.23,17.23,2
41,[16],"[10, 13]",2.0,7.5,9.5,1
42,[16],"[16, 7]",2.0,10.28,12.28,1
43,[0],"[19, 17]",2.0,4.07,6.07,1
44,"[16, 0]","[14, 6, 5]",5.0,9.5,13.48,2
45,"[0, 6]","[3, 6, 9]",17.5,24.58,23.22,2
46,[0],"[19, 5]",4.0,5.45,6.63,1
47,"[10, 6]","[4, 6, 11]",4.0,16.58,20.58,2
48,"[16, 0]","[10, 6, 3]",9.9,24.57,22.08,2
49,[10],"[1, 5]",2.0,10.98,12.98,1
