number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,22,07:06:26,08:33:43,['50'],[]
3,23,08:35:00,08:37:00,['18'],[]
4,24,08:39:34,08:52:00,['28'],[]
5,28,09:01:22,09:08:25,[],"['28', '50', '18']"
6,24,09:17:47,09:32:00,['36'],[]
7,0,09:41:48,09:48:14,"['3', '35', '37']",['36']
8,21,09:52:52,09:54:52,[],"['3', '37']"
9,25,10:03:52,10:05:52,['13'],['35']
10,26,10:08:26,10:12:00,"['41', '12']",[]
11,28,10:16:38,10:46:07,['51'],"['12', '41', '13']"
12,24,10:55:29,10:57:29,['6'],[]
13,21,11:03:55,11:05:55,['14'],[]
14,0,11:10:33,19:00:00,[],"['6', '51', '14']"
