number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,1,07:04:38,08:47:00,['37'],[]
3,2,08:48:17,08:57:00,['44'],[]
4,6,09:09:12,09:11:12,[],['44']
5,20,09:16:57,09:18:57,[],['37']
6,17,09:25:23,09:27:23,['49'],[]
7,6,09:30:15,09:34:41,['38'],['49']
8,0,09:51:56,09:53:56,['6'],['38']
9,2,09:59:23,10:01:23,"['48', '55']",[]
10,6,10:13:35,10:15:35,['1'],"['55', '48', '6']"
11,18,10:18:27,10:20:27,[],['1']
12,6,10:23:19,10:36:35,"['35', '40']",[]
13,5,10:39:09,10:55:11,[],['35']
14,3,11:00:20,11:02:20,['39'],[]
15,2,11:07:47,11:09:47,[],"['39', '40']"
16,1,11:11:04,12:09:40,['30'],[]
17,6,12:23:05,12:30:10,"['3', '47']",['30']
18,17,12:33:02,12:35:02,[],['47']
19,20,12:41:28,12:55:44,[],['3']
20,6,13:01:29,13:12:00,['18'],[]
21,19,13:14:52,13:16:52,[],['18']
22,17,13:20:56,13:27:00,['56'],[]
23,6,13:29:52,13:31:52,"['15', '66', '23']",['56']
24,4,13:35:43,13:37:43,[],['66']
25,2,13:46:20,13:48:20,[],"['15', '23']"
26,5,13:58:08,14:02:00,['64'],[]
27,2,14:11:48,14:13:48,[],['64']
28,0,14:19:15,14:50:51,['13'],[]
29,1,14:55:29,15:00:41,['21'],[]
30,3,15:07:07,15:09:07,[],['21']
31,5,15:14:16,15:16:16,[],['13']
32,19,15:20:54,15:57:00,['25'],[]
33,6,15:59:52,16:17:00,['53'],['25']
34,4,16:20:51,16:22:51,['22'],['53']
35,6,16:26:42,16:28:42,['8'],[]
36,19,16:31:34,16:33:33,[],"['8', '22']"
37,17,16:37:37,16:39:38,['58'],[]
38,6,16:42:30,16:44:30,"['65', '26']",['58']
39,18,16:47:22,16:49:22,[],['65']
40,19,16:51:11,16:53:11,[],['26']
41,1,17:08:43,17:12:00,['16'],[]
42,4,17:21:48,17:39:48,[],['16']
43,0,17:53:42,19:00:00,[],[]
