number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,9,07:10:46,09:07:00,['25'],[]
3,10,09:12:55,09:14:55,[],['25']
4,11,09:20:27,09:22:27,['33'],[]
5,8,09:36:10,09:38:10,[],['33']
6,9,09:48:56,09:57:00,['24'],[]
7,14,10:09:33,10:22:00,['36'],['24']
8,12,10:28:43,10:32:00,['30'],[]
9,11,10:36:58,10:38:58,['27'],[]
10,4,10:49:46,11:02:42,['8'],"['30', '27', '36']"
11,10,11:08:37,11:10:37,[],['8']
12,0,11:32:49,11:35:12,['22'],[]
13,14,11:43:08,11:52:00,['2'],[]
14,13,11:55:42,12:02:00,['17'],[]
15,11,12:13:41,12:15:41,['16'],['22']
16,4,12:26:29,12:28:29,[],"['16', '2', '17']"
17,9,12:40:18,13:22:00,['3'],[]
18,10,13:27:55,13:36:58,['10'],[]
19,11,13:42:30,13:44:30,[],['10']
20,0,14:01:28,14:56:14,['11'],['3']
21,13,15:07:23,15:09:23,[],['11']
22,8,15:31:19,19:00:00,[],[]
