number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,23,07:07:30,08:47:00,"['38', '93']",[]
3,25,08:52:09,08:54:09,['87'],[]
4,27,08:58:00,09:00:00,['95'],[]
5,28,09:03:38,09:25:33,['60'],"['87', '38', '95', '93']"
6,22,09:38:40,09:40:40,[],['60']
7,25,09:47:06,09:49:06,['63'],[]
8,28,09:56:01,10:30:59,['85'],['63']
9,24,10:40:21,10:42:21,[],['85']
10,28,10:51:43,10:53:43,['39'],[]
11,26,10:58:21,11:00:21,[],['39']
12,28,11:04:59,11:06:59,['74'],[]
13,27,11:10:37,11:12:37,[],['74']
14,22,11:22:54,12:07:00,"['15', '65']",[]
15,21,12:09:34,12:12:00,['37'],[]
16,0,12:16:38,12:29:07,['75'],"['15', '65', '37']"
17,23,12:36:37,12:38:37,[],['75']
18,0,12:46:07,13:32:51,['19'],[]
19,23,13:40:21,13:42:21,['25'],['19']
20,0,13:49:51,13:51:51,[],['25']
21,24,14:01:39,14:22:00,['61'],[]
22,28,14:31:22,14:33:22,['3'],['61']
23,21,14:49:00,15:04:12,[],['3']
24,25,15:13:12,15:49:06,['50'],[]
25,28,15:56:01,15:58:01,[],['50']
26,24,16:07:23,16:22:00,['1'],[]
27,22,16:25:51,16:27:51,[],['1']
28,0,16:34:17,17:09:00,"['80', '52']",[]
29,21,17:13:38,17:17:23,[],['52']
30,26,17:28:57,17:30:57,[],['80']
31,0,17:45:37,17:47:37,['17'],[]
32,21,17:52:15,17:54:15,[],['17']
33,0,17:58:53,19:00:00,[],[]
