number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:25:15,[],[]
2,28,08:44:22,08:46:22,['42'],[]
3,21,09:02:00,09:04:00,[],['42']
4,22,09:06:34,09:08:34,['0'],[]
5,28,09:21:41,09:25:22,['21'],['0']
6,27,09:29:00,09:31:09,[],['21']
7,25,09:35:00,09:37:00,['25'],[]
8,27,09:40:51,09:54:51,[],['25']
9,25,09:58:42,10:07:00,['13'],[]
10,26,10:09:34,10:12:00,"['41', '12']",[]
11,28,10:16:38,10:52:00,['51'],"['41', '12', '13']"
12,24,11:01:22,11:03:22,['6'],[]
13,21,11:09:48,11:11:48,['14'],[]
14,0,11:16:26,19:00:00,[],"['14', '6', '51']"
