number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,4,07:12:55,08:30:22,['35'],[]
3,5,08:34:04,08:36:04,[],['35']
4,7,08:44:00,08:47:00,"['57', '93']",[]
5,6,08:49:46,09:07:00,['19'],[]
6,4,09:15:42,09:17:42,[],"['57', '93', '19']"
7,5,09:21:24,09:27:04,['31'],[]
8,7,09:35:00,09:37:00,"['82', '28']",['31']
9,5,09:44:56,09:55:11,"['90', '23', '40']",['82']
10,4,09:58:53,10:45:13,"['98', '53']","['90', '23', '28', '40']"
11,6,10:53:55,10:55:55,[],['53']
12,7,10:58:41,11:00:41,[],['98']
13,5,11:08:37,11:10:37,['68'],[]
14,4,11:14:19,11:28:33,['11'],['68']
15,6,11:37:15,11:48:00,[],['11']
16,8,11:55:13,19:00:00,[],[]
