number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:53:21,[],[]
2,7,08:05:00,08:07:00,['4'],[]
3,12,08:17:03,08:19:03,[],['4']
4,8,08:26:33,09:22:00,['31'],[]
5,11,09:26:38,09:28:38,['15'],[]
6,13,09:35:04,09:37:04,['0'],[]
7,14,09:39:38,09:41:38,[],['15']
8,15,09:44:12,09:49:05,[],['31']
9,6,09:53:43,10:31:09,['14'],['0']
10,8,10:43:49,10:45:49,[],['14']
11,9,10:47:06,10:57:00,['34'],[]
12,12,11:03:26,11:05:26,[],['34']
13,14,11:09:04,11:27:00,['5'],[]
14,15,11:29:34,11:49:45,['11'],['5']
15,12,11:55:30,11:57:30,[],['11']
16,10,12:02:57,12:37:00,['19'],[]
17,6,12:47:22,12:50:26,['17'],['19']
18,16,12:52:15,12:54:55,[],['17']
19,7,13:05:12,13:07:12,['9'],[]
20,12,13:17:15,13:19:15,[],['9']
21,15,13:25:00,13:27:00,['28'],[]
22,10,13:33:33,13:35:33,[],['28']
23,6,13:45:55,14:07:51,['27'],[]
24,16,14:09:40,14:11:40,[],['27']
25,6,14:13:29,19:00:00,[],[]
