number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:37:34,['25'],[]
2,10,08:54:26,08:56:26,[],['25']
3,13,09:03:53,09:30:23,['31'],[]
4,9,09:39:29,11:16:18,['7'],['31']
5,3,11:23:55,11:28:05,"['15', '33', '10']",['7']
6,11,11:39:10,11:41:10,[],['10']
7,13,11:46:53,12:05:23,['18'],"['15', '33']"
8,9,12:14:29,12:16:29,[],['18']
9,3,12:24:06,13:23:12,['3'],[]
10,13,13:39:52,13:41:52,['8'],['3']
11,3,13:58:32,14:20:28,['30'],['8']
12,7,14:27:36,14:29:36,[],['30']
13,0,14:33:04,19:00:00,[],[]
