number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:10:11,[],[]
2,14,08:17:06,08:19:06,['42'],[]
3,6,08:26:01,08:28:21,[],['42']
4,7,08:40:00,08:42:00,['1'],[]
5,10,08:46:38,08:58:53,['9'],['1']
6,15,09:05:26,09:07:26,[],['9']
7,14,09:10:00,09:12:00,['29'],[]
8,13,09:14:34,09:16:34,['24'],[]
9,11,09:23:00,09:25:00,['35'],[]
10,10,09:28:51,09:30:51,[],['24']
11,7,09:35:29,09:41:22,[],['29']
12,0,09:51:10,09:57:00,['59'],['35']
13,8,10:10:25,10:12:25,[],['59']
14,9,10:13:42,10:16:23,['55'],[]
15,13,10:25:00,10:27:00,"['49', '48']",[]
16,16,10:34:49,10:36:49,[],['48']
17,6,10:38:38,10:48:11,"['23', '12']","['55', '49']"
18,16,10:50:00,10:52:00,['57'],['23']
19,14,10:57:18,10:59:18,[],['57']
20,11,11:06:13,11:08:13,[],['12']
21,6,11:20:57,11:31:22,"['51', '5']",[]
22,8,11:44:02,11:55:13,[],"['51', '5']"
23,6,12:07:53,19:00:00,[],[]
