number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,14,07:05:32,11:32:00,['15'],[]
3,0,11:37:32,11:46:08,['43'],['15']
4,17,12:01:48,12:03:48,[],['43']
5,18,12:08:01,13:08:45,['36'],[]
6,17,13:12:58,13:27:00,['19'],[]
7,15,13:38:16,13:40:16,['38'],[]
8,14,13:43:44,13:45:44,[],"['19', '36']"
9,0,13:51:16,14:34:28,['35'],['38']
10,15,14:43:28,14:45:28,['7'],['35']
11,4,14:51:51,14:53:51,[],['7']
12,19,15:03:05,15:05:05,['12'],[]
13,4,15:14:19,15:35:21,['18'],['12']
14,15,15:41:44,15:43:44,[],['18']
15,17,15:55:00,15:57:00,['3'],[]
16,4,16:01:54,16:03:54,['24'],['3']
17,16,16:07:38,16:19:56,[],['24']
18,0,16:29:21,19:00:00,[],[]
