number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,14,07:23:09,08:12:00,"['23', '38']",[]
3,0,08:19:56,09:20:12,"['5', '14']","['23', '38']"
4,12,09:34:03,09:42:04,[],"['5', '14']"
5,13,09:48:47,09:50:47,['29'],[]
6,11,10:02:28,10:04:28,[],['29']
7,10,10:10:00,10:12:00,['0'],[]
8,4,10:17:55,10:19:55,[],['0']
9,8,10:32:50,10:42:00,['32'],[]
10,9,10:52:46,10:54:46,[],['32']
11,8,11:05:32,14:11:32,"['31', '19']",[]
12,11,14:25:15,14:27:15,[],['31']
13,9,14:31:03,14:37:00,['9'],[]
14,14,14:49:33,14:58:23,[],"['9', '19']"
15,10,15:15:00,15:17:00,['30'],[]
16,0,15:39:12,15:41:12,['15'],['30']
17,14,15:49:08,15:51:08,[],['15']
18,13,15:54:50,16:32:00,"['12', '34']",[]
19,12,16:38:43,16:40:43,[],['34']
20,4,16:56:29,16:58:29,"['26', '27']",['12']
21,10,17:04:24,17:06:24,[],"['26', '27']"
22,8,17:16:43,19:00:00,[],[]
