number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,6,07:14:24,08:08:54,['16'],[]
3,3,08:14:37,08:51:08,"['44', '1']",['16']
4,1,08:58:03,09:00:03,[],"['44', '1']"
5,5,09:10:37,09:12:37,['13'],[]
6,6,09:13:19,09:19:18,[],['13']
7,5,09:20:00,09:22:00,['42'],[]
8,2,09:29:50,09:31:50,[],['42']
9,3,09:35:18,09:41:37,['37'],[]
10,0,09:50:56,09:53:49,['29'],['37']
11,2,10:00:57,10:02:57,['39'],[]
12,3,10:06:25,10:08:25,"['32', '30']",['39']
13,4,10:11:53,10:13:53,[],['30']
14,5,10:19:36,10:21:36,[],"['32', '29']"
15,6,10:22:18,10:24:18,['23'],[]
16,5,10:25:00,10:27:00,['2'],[]
17,4,10:32:43,10:34:43,"['47', '12']",[]
18,3,10:38:11,10:57:00,['8'],"['23', '12', '47', '2']"
19,4,11:00:28,11:02:28,['21'],['8']
20,3,11:05:56,11:20:05,['35'],['21']
21,1,11:27:00,11:49:00,[],['35']
22,0,11:55:14,19:00:00,[],[]
