user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[120],"[9, 12]",2.0,5.83,7.83,1
1,[120],"[4, 11]",2.0,10.8,12.8,1
2,[21],"[3, 2]",2.0,5.53,7.53,1
3,[10],"[6, 8]",2.0,7.22,9.22,1
4,"[10, 20]","[5, 4, 13]",23.8,26.18,30.18,2
5,"[110, 120]","[8, 4, 14]",11.1,34.8,25.15,1
6,[20],"[13, 11]",10.3,11.68,13.68,1
7,"[110, 121]","[7, 4, 1]",25.8,32.68,35.45,2
8,"[121, 120]","[1, 0, 9]",4.0,25.67,29.67,2
9,"[10, 21]","[7, 4, 2]",25.5,26.4,29.92,2
10,[120],"[13, 12]",2.0,6.72,8.72,1
11,"[110, 121]","[5, 4, 0]",26.5,30.2,33.7,2
12,[20],"[11, 9]",2.0,3.8,5.8,1
13,"[110, 20]","[8, 4, 11]",6.4,27.33,15.72,1
14,"[110, 20]","[7, 4, 12]",6.0,26.93,25.9,2
15,"[110, 21, 20]","[6, 4, 0, 14]",14.1,43.15,34.25,2
16,"[10, 20]","[8, 4, 10]",10.5,18.83,12.32,1
17,[121],"[2, 1]",2.0,5.53,7.53,1
18,[20],"[12, 10]",4.0,10.52,12.32,1
19,"[21, 110]","[1, 4, 7]",27.0,31.47,35.45,2
20,[120],"[13, 4]",10.3,22.5,24.48,1
21,"[21, 10]","[2, 4, 7]",4.0,25.92,29.92,2
22,[110],"[7, 6]",2.0,2.77,4.77,1
23,[21],"[4, 2]",2.0,14.77,16.77,1
24,"[10, 21]","[5, 4, 2]",23.5,18.47,22.47,2
25,[10],"[4, 7]",4.0,11.48,13.15,1
26,[10],"[5, 7]",2.0,7.93,9.93,1
27,[121],"[1, 0]",2.0,6.2,8.2,1
28,"[21, 120]","[1, 4, 10]",6.0,26.22,30.22,2
29,"[110, 21]","[7, 4, 1]",17.3,31.78,35.45,2
30,"[110, 121]","[5, 4, 1]",17.9,24.0,28.0,2
31,"[10, 20]","[5, 4, 13]",23.8,26.18,30.18,2
32,"[120, 110]","[12, 4, 5]",25.0,19.47,23.47,2
33,"[120, 110]","[11, 8, 6]",8.0,24.02,23.5,2
34,[20],"[13, 12]",2.0,6.72,8.72,1
35,[120],"[10, 9]",2.0,5.92,7.92,1
36,[21],"[2, 0]",4.0,11.73,13.42,1
37,[120],"[10, 12]",2.0,10.32,12.32,1
38,[20],"[0, 14]",2.0,7.93,9.93,1
39,[121],"[0, 2]",2.0,11.42,13.42,1
40,[120],"[11, 4]",2.0,10.8,12.8,1
41,"[20, 121]","[14, 0, 4]",4.0,33.93,23.55,1
42,[20],"[14, 10]",16.7,20.92,18.62,1
43,[20],"[13, 10]",12.3,17.23,19.02,1
44,[21],"[2, 0]",2.0,11.42,13.42,1
45,[121],"[2, 0]",2.0,11.42,13.42,1
46,[120],"[11, 10]",2.0,5.53,7.53,1
47,"[21, 10]","[1, 4, 7]",27.0,31.47,35.45,2
48,"[21, 10]","[3, 4, 7]",25.0,20.38,24.38,2
49,"[20, 121]","[14, 0, 4]",4.0,33.93,23.55,1
50,[120],"[9, 13]",2.0,12.0,14.0,1
51,[21],"[1, 3]",2.0,11.08,13.08,1
52,"[120, 10]","[10, 4, 6]",23.0,14.62,18.62,2
53,"[120, 121]","[14, 0, 1]",4.0,14.13,18.13,2
54,"[21, 120]","[3, 4, 10]",23.0,15.13,19.15,2
55,"[21, 110]","[3, 4, 7]",25.0,20.38,24.38,2
56,[10],"[6, 7]",2.0,2.77,4.77,1
57,"[10, 21]","[8, 4, 0]",15.0,38.92,32.23,1
58,-,-,-,-,21.47,1
59,[110],"[8, 5]",2.0,9.23,11.23,1
60,[20],"[11, 9]",2.0,3.8,5.8,1
61,[20],"[13, 0]",2.0,11.15,13.15,1
62,"[21, 120]","[3, 4, 10]",10.9,15.13,19.15,2
63,"[20, 110]","[13, 8, 5]",16.7,35.48,30.18,2
64,"[121, 120]","[1, 0, 8]",6.0,36.43,37.22,2
65,[10],"[8, 7]",2.0,5.38,7.38,1
66,"[21, 10]","[3, 4, 8]",16.5,26.08,26.15,2
67,[121],"[0, 1]",2.0,6.2,8.2,1
68,[110],"[4, 8]",2.0,12.92,14.92,1
69,"[10, 21]","[7, 4, 2]",13.2,25.92,29.92,2
