number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:33:04,"['32', '16']",[]
2,4,08:45:11,08:53:55,['13'],"['32', '16']"
3,17,08:58:49,09:00:49,[],['13']
4,16,09:09:23,09:27:00,['17'],[]
5,14,09:31:26,09:33:26,['41'],[]
6,0,09:38:58,09:40:58,[],"['41', '17']"
7,16,09:50:23,09:54:43,['58'],[]
8,4,09:58:27,10:00:27,[],['58']
9,14,10:08:21,10:10:21,['43'],[]
10,15,10:13:49,10:30:32,['36'],['43']
11,4,10:36:55,10:38:55,['9'],['36']
12,16,10:42:39,10:44:39,[],['9']
13,15,10:47:25,11:07:00,['21'],[]
14,0,11:16:00,11:20:24,[],['21']
15,14,11:25:56,12:37:00,['31'],[]
16,0,12:42:32,13:56:05,"['39', '26', '57']",['31']
17,4,14:08:12,14:10:12,['1'],[]
18,17,14:15:06,14:17:06,[],['26']
19,19,14:22:06,14:24:06,[],['1']
20,20,14:29:00,14:31:00,[],"['39', '57']"
21,4,14:44:55,14:46:55,['37'],[]
22,18,14:55:55,15:05:54,[],['37']
23,0,15:24:20,19:00:00,[],[]
