number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:13:51,[],[]
2,3,08:23:10,09:22:05,['21'],[]
3,2,09:25:33,09:27:33,[],['21']
4,6,09:34:55,09:53:49,['29'],[]
5,3,09:59:32,10:01:32,[],['29']
6,2,10:05:00,10:07:00,['3'],[]
7,4,10:13:55,10:34:58,['23'],['3']
8,5,10:40:41,10:42:41,[],['23']
9,3,10:48:36,11:31:37,['8'],[]
10,6,11:37:20,11:39:20,[],['8']
11,4,11:45:15,12:17:00,['4'],[]
12,3,12:20:28,12:22:28,[],['4']
13,6,12:28:11,13:59:10,['12'],[]
14,3,14:04:53,15:06:11,['34'],['12']
15,5,15:12:06,15:14:06,[],['34']
16,0,15:28:55,19:00:00,[],[]
