number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,09:05:25,['11'],[]
2,16,09:07:14,09:12:00,['67'],['11']
3,6,09:13:49,09:33:27,"['87', '38']",['67']
4,16,09:35:16,09:37:16,[],['38']
5,15,09:40:08,09:42:08,[],['87']
6,11,09:50:22,10:22:00,"['9', '72']",[]
7,15,10:30:14,10:32:14,['73'],[]
8,16,10:35:06,10:47:00,['0'],[]
9,6,10:48:49,10:50:49,[],"['73', '9', '72', '0']"
10,7,11:02:28,11:07:00,"['24', '96']",[]
11,8,11:10:51,11:12:51,[],['24']
12,15,11:21:56,11:27:11,[],['96']
13,7,11:36:33,11:38:33,['23'],[]
14,15,11:47:55,11:49:55,['78'],[]
15,6,11:54:33,12:02:39,[],"['78', '23']"
16,0,12:19:54,12:21:54,['65'],[]
17,7,12:31:42,12:33:42,['33'],[]
18,9,12:37:46,12:39:46,[],['33']
19,10,12:41:03,12:43:03,[],['65']
20,6,12:53:25,13:36:22,['26'],[]
21,11,13:49:06,13:51:06,[],['26']
22,7,13:59:14,14:22:00,['48'],[]
23,11,14:30:08,14:32:08,[],['48']
24,9,14:36:12,15:24:43,['86'],[]
25,11,15:28:47,15:32:00,['10'],[]
26,13,15:38:26,15:40:26,['18'],[]
27,14,15:43:00,15:47:00,['56'],[]
28,6,15:53:55,15:57:53,['16'],"['56', '86', '18', '10']"
29,13,16:07:15,16:13:09,[],['16']
30,7,16:25:00,16:27:00,['30'],[]
31,14,16:37:22,16:39:22,[],['30']
32,6,16:46:17,16:54:09,"['64', '83', '81']",[]
33,16,16:55:58,16:57:58,[],['64']
34,14,17:03:16,17:05:16,[],['81']
35,11,17:12:11,17:14:11,[],['83']
36,6,17:26:55,19:00:00,[],[]
