number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,0,07:30:14,08:02:00,['5'],[]
3,14,08:09:56,08:27:00,['2'],['5']
4,12,08:33:43,08:37:00,['3'],[]
5,11,08:41:58,08:43:58,['43'],[]
6,4,08:54:46,08:58:11,['26'],"['3', '2', '43']"
7,9,09:10:00,09:12:00,"['32', '40']",['26']
8,4,09:23:49,09:27:13,"['37', '23', '44']","['32', '40']"
9,14,09:48:46,09:59:51,['15'],"['37', '23', '44']"
10,4,10:21:24,10:23:24,['45'],['15']
11,11,10:34:12,10:36:12,[],['45']
12,9,10:40:00,10:42:00,['31'],[]
13,10,10:47:55,10:49:55,"['13', '41']",[]
14,4,10:55:50,10:59:12,[],"['41', '13', '31']"
15,11,11:10:00,11:12:00,['48'],[]
16,10,11:17:32,11:19:32,[],['48']
17,8,11:29:51,19:00:00,[],[]
