number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,14,07:05:32,08:17:00,['59'],[]
3,15,08:20:28,08:22:28,[],['59']
4,4,08:28:51,08:30:51,['3'],[]
5,19,08:40:05,08:42:05,[],['3']
6,15,08:57:20,08:59:20,['66'],[]
7,4,09:05:43,09:07:43,['26'],[]
8,17,09:12:37,09:14:37,[],['26']
9,18,09:18:50,09:20:50,[],['66']
10,19,09:22:55,09:27:00,"['1', '64']",[]
11,4,09:36:14,09:49:50,"['33', '63']",['1']
12,16,09:53:34,09:55:34,[],['63']
13,14,10:00:00,10:02:00,['39'],[]
14,0,10:07:32,10:19:28,"['31', '20']","['39', '33', '64']"
15,14,10:25:00,10:27:00,[],['20']
16,15,10:30:28,10:32:28,['21'],[]
17,16,10:35:14,10:37:14,['55'],[]
18,4,10:40:58,11:22:44,"['36', '43']","['21', '31', '55']"
19,18,11:31:44,11:33:44,[],['36']
20,19,11:35:49,11:37:49,[],['43']
21,0,11:55:10,19:00:00,[],[]
