number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,5,07:09:14,08:15:36,['41'],[]
3,4,08:19:18,08:21:18,[],['41']
4,5,08:25:00,08:27:00,['4'],[]
5,4,08:30:42,09:04:10,['9'],['4']
6,6,09:12:52,09:17:08,['10'],[]
7,8,09:24:21,10:07:00,"['28', '17']","['10', '9']"
8,6,10:14:13,10:16:13,[],['28']
9,5,10:22:08,10:27:00,['7'],['17']
10,6,10:32:55,10:37:00,['47'],[]
11,8,10:44:13,11:51:58,['35'],"['47', '7']"
12,7,11:57:21,11:59:21,[],['35']
13,8,12:04:44,19:00:00,[],[]
