number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,12,07:16:31,08:17:00,['62'],[]
3,13,08:23:43,08:25:43,[],['62']
4,8,08:47:39,09:07:00,"['26', '10']",[]
5,13,09:28:56,09:31:18,"['27', '83']",['26']
6,14,09:35:00,09:37:00,['22'],['10']
7,0,09:44:56,10:12:34,"['16', '56', '29']","['27', '22', '83']"
8,12,10:26:25,10:28:25,[],"['56', '16', '29']"
9,9,10:34:15,10:36:15,['84'],[]
10,12,10:42:05,10:44:05,[],['84']
11,13,10:50:48,10:52:48,['5'],[]
12,11,11:04:29,11:06:29,['3'],[]
13,9,11:10:17,11:12:17,[],['5']
14,8,11:23:03,11:25:03,['66'],['3']
15,13,11:46:59,11:48:59,['96'],['66']
16,11,12:00:40,12:02:40,[],['96']
17,8,12:16:23,19:00:00,[],[]
