number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:22:23,[],[]
2,23,08:29:53,08:31:53,['68'],[]
3,28,08:43:44,08:45:44,[],['68']
4,27,08:49:22,09:42:00,['41'],[]
5,28,09:45:38,10:08:00,"['54', '80']",['41']
6,25,10:14:55,10:25:00,[],['54']
7,23,10:30:09,10:32:09,[],['80']
8,28,10:44:00,11:01:04,['73'],[]
9,27,11:04:42,11:12:26,"['39', '19']",['73']
10,28,11:16:04,11:18:04,"['49', '84']","['39', '19']"
11,25,11:24:59,11:26:59,['34'],['49']
12,22,11:33:25,11:35:25,['63'],['84']
13,0,11:41:51,11:54:51,['82'],"['34', '63']"
14,21,11:59:29,12:10:39,['85'],['82']
15,0,12:15:17,12:17:17,[],['85']
16,21,12:21:55,12:32:26,['9'],[]
17,26,12:44:00,12:46:00,[],['9']
18,22,12:55:00,12:57:00,"['44', '7']",[]
19,28,13:10:07,13:12:07,[],"['44', '7']"
20,24,13:21:29,13:47:23,"['20', '78']",[]
21,0,13:57:11,19:00:00,[],"['20', '78']"
