number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:22:00,['20'],[]
2,3,08:32:55,08:34:55,[],['20']
3,4,08:38:46,10:12:00,['7'],[]
4,6,10:15:51,10:27:26,['3'],['7']
5,5,10:30:00,10:47:00,['35'],[]
6,4,10:48:17,10:50:17,[],['3']
7,3,10:54:08,13:22:00,['15'],['35']
8,0,13:32:55,13:39:49,['33'],['15']
9,2,13:45:16,13:47:16,[],['33']
10,1,13:48:33,15:22:16,['6'],[]
11,0,15:26:54,16:11:12,['37'],['6']
12,3,16:22:07,16:24:07,[],['37']
13,6,16:31:50,17:12:39,['18'],[]
14,0,17:29:54,19:00:00,[],['18']
